Reference,Compare,KM or KNM,# Cells,# CMCs
TW02-08,TW04-07,KNM,43,0
TW02-08,TW04-08,KNM,43,0
TW02-08,TW04-09,KNM,43,0
TW02-08,TW05-01,KNM,43,0
TW02-08,TW05-02,KNM,43,0
TW02-08,TW05-03,KNM,43,0
TW02-08,TW05-04,KNM,43,0
TW02-08,TW05-05,KNM,43,0
TW02-08,TW05-06,KNM,43,0
TW02-08,TW05-07,KNM,43,0
TW02-08,TW05-08,KNM,43,0
TW02-08,TW05-09,KNM,43,0
TW02-08,TW06-01,KNM,43,1
TW02-08,TW06-02,KNM,43,1
TW02-08,TW06-03,KNM,43,0
TW02-08,TW06-04,KNM,43,0
TW02-08,TW06-05,KNM,43,0
TW02-08,TW06-06,KNM,43,0
TW02-08,TW06-07,KNM,43,0
TW02-08,TW06-08,KNM,43,0
TW02-08,TW06-09,KNM,43,0
TW02-08,TW07-01,KNM,43,0
TW02-08,TW07-02,KNM,43,0
TW02-08,TW07-03,KNM,43,0
TW02-08,TW07-04,KNM,43,0
TW02-08,TW07-05,KNM,43,1
TW02-08,TW07-06,KNM,43,0
TW02-08,TW07-07,KNM,43,0
TW02-08,TW07-08,KNM,43,0
TW02-08,TW07-09,KNM,43,0
TW02-08,TW08-01,KNM,43,0
TW02-08,TW08-02,KNM,43,0
TW02-08,TW08-03,KNM,43,0
TW02-08,TW08-04,KNM,43,0
TW02-08,TW08-05,KNM,43,0
TW02-08,TW08-06,KNM,43,0
TW02-08,TW08-07,KNM,43,0
TW02-08,TW08-08,KNM,43,0
TW02-08,TW08-09,KNM,43,0
TW02-08,TW09-01,KNM,43,0
TW02-08,TW09-02,KNM,43,0
TW02-08,TW09-03,KNM,43,0
TW02-08,TW09-04,KNM,43,0
TW02-08,TW09-05,KNM,43,0
TW02-08,TW09-06,KNM,43,0
TW02-08,TW09-07,KNM,43,0
TW02-08,TW09-08,KNM,43,0
TW02-08,TW09-09,KNM,43,0
TW02-08,TW10-01,KNM,43,0
TW02-08,TW10-02,KNM,43,0
TW02-08,TW10-03,KNM,43,0
TW02-08,TW10-04,KNM,43,0
TW02-08,TW10-05,KNM,43,0
TW02-08,TW10-06,KNM,43,0
TW02-08,TW10-07,KNM,43,0
TW02-08,TW10-08,KNM,43,0
TW02-08,TW10-09,KNM,43,0
TW02-08,TW11-01,KNM,43,0
TW02-08,TW11-02,KNM,43,0
TW02-08,TW11-03,KNM,43,0
TW02-08,TW11-04,KNM,43,0
TW02-08,TW11-05,KNM,43,0
TW02-09,TW03-01,KNM,46,0
TW02-09,TW03-02,KNM,46,0
TW02-09,TW03-03,KNM,46,1
TW02-09,TW03-04,KNM,46,0
TW02-09,TW03-05,KNM,46,0
TW02-09,TW03-06,KNM,46,0
TW02-09,TW03-07,KNM,46,0
TW02-09,TW03-08,KNM,46,0
TW02-09,TW03-09,KNM,46,0
TW02-09,TW04-01,KNM,46,0
TW02-09,TW04-02,KNM,46,0
TW02-09,TW04-03,KNM,46,0
TW02-09,TW04-04,KNM,46,0
TW02-09,TW04-05,KNM,46,0
TW02-09,TW04-06,KNM,46,0
TW02-09,TW04-07,KNM,46,0
TW02-09,TW04-08,KNM,46,0
TW02-09,TW04-09,KNM,46,0
TW02-09,TW05-01,KNM,46,0
TW02-09,TW05-02,KNM,46,0
TW02-09,TW05-03,KNM,46,0
TW02-09,TW05-04,KNM,46,0
TW02-09,TW05-05,KNM,46,0
TW02-09,TW05-06,KNM,46,0
TW02-09,TW05-07,KNM,46,0
TW02-09,TW05-08,KNM,46,0
TW02-09,TW05-09,KNM,46,0
TW02-09,TW06-01,KNM,46,0
TW02-09,TW06-02,KNM,46,0
TW02-09,TW06-03,KNM,46,0
TW02-09,TW06-04,KNM,46,0
TW02-09,TW06-05,KNM,46,0
TW02-09,TW06-06,KNM,46,0
TW02-09,TW06-07,KNM,46,2
TW02-09,TW06-08,KNM,46,1
TW02-09,TW06-09,KNM,46,0
TW02-09,TW07-01,KNM,46,0
TW02-09,TW07-02,KNM,46,0
TW02-09,TW07-03,KNM,46,0
TW02-09,TW07-04,KNM,46,0
TW02-09,TW07-05,KNM,46,0
TW02-09,TW07-06,KNM,46,1
TW02-09,TW07-07,KNM,46,0
TW02-09,TW07-08,KNM,46,0
TW02-09,TW07-09,KNM,46,0
TW02-09,TW08-01,KNM,46,0
TW02-09,TW08-02,KNM,46,0
TW02-09,TW08-03,KNM,46,0
TW02-09,TW08-04,KNM,46,0
TW02-09,TW08-05,KNM,46,0
TW02-09,TW08-06,KNM,46,0
TW02-09,TW08-07,KNM,46,0
TW02-09,TW08-08,KNM,46,0
TW02-09,TW08-09,KNM,46,0
TW02-09,TW09-01,KNM,46,0
TW02-09,TW09-02,KNM,46,0
TW02-09,TW09-03,KNM,46,0
TW02-09,TW09-04,KNM,46,0
TW02-09,TW09-05,KNM,46,0
TW02-09,TW09-06,KNM,46,1
TW02-09,TW09-07,KNM,46,0
TW02-09,TW09-08,KNM,46,0
TW02-09,TW09-09,KNM,46,1
TW02-09,TW10-01,KNM,46,0
TW02-09,TW10-02,KNM,46,0
TW02-09,TW10-03,KNM,46,0
TW02-09,TW10-04,KNM,46,0
TW02-09,TW10-05,KNM,46,0
TW02-09,TW10-06,KNM,46,0
TW02-09,TW10-07,KNM,46,1
TW02-09,TW10-08,KNM,46,0
TW02-09,TW10-09,KNM,46,0
TW02-09,TW11-01,KNM,46,0
TW02-09,TW11-02,KNM,46,0
TW02-09,TW11-03,KNM,46,0
TW02-09,TW11-04,KNM,46,0
TW02-09,TW11-05,KNM,46,0
TW03-01,TW03-02,KM,44,42
TW03-01,TW03-03,KM,44,38
TW03-01,TW03-04,KM,44,37
TW03-01,TW03-05,KM,44,38
TW03-01,TW03-06,KM,44,39
TW03-01,TW03-07,KM,44,42
TW03-01,TW03-08,KM,44,40
TW03-01,TW03-09,KM,44,41
TW03-01,TW04-01,KNM,44,0
TW03-01,TW04-02,KNM,44,0
TW03-01,TW04-03,KNM,44,0
TW03-01,TW04-04,KNM,44,0
TW03-01,TW04-05,KNM,44,0
TW03-01,TW04-06,KNM,44,0
TW03-01,TW04-07,KNM,44,0
TW03-01,TW04-08,KNM,44,0
TW03-01,TW04-09,KNM,44,0
TW03-01,TW05-01,KNM,44,0
TW03-01,TW05-02,KNM,44,0
TW03-01,TW05-03,KNM,44,0
TW03-01,TW05-04,KNM,44,0
TW03-01,TW05-05,KNM,44,0
TW03-01,TW05-06,KNM,44,0
TW03-01,TW05-07,KNM,44,0
TW03-01,TW05-08,KNM,44,0
TW03-01,TW05-09,KNM,44,0
TW03-01,TW06-01,KNM,44,0
TW03-01,TW06-02,KNM,44,2
TW03-01,TW06-03,KNM,44,0
TW03-01,TW06-04,KNM,44,0
TW03-01,TW06-05,KNM,44,0
TW03-01,TW06-06,KNM,44,0
TW03-01,TW06-07,KNM,44,0
TW03-01,TW06-08,KNM,44,0
TW03-01,TW06-09,KNM,44,0
TW03-01,TW07-01,KNM,44,0
TW03-01,TW07-02,KNM,44,0
TW03-01,TW07-03,KNM,44,0
TW03-01,TW07-04,KNM,44,0
TW03-01,TW07-05,KNM,44,0
TW03-01,TW07-06,KNM,44,0
TW03-01,TW07-07,KNM,44,0
TW03-01,TW07-08,KNM,44,0
TW03-01,TW07-09,KNM,44,0
TW03-01,TW08-01,KNM,44,0
TW03-01,TW08-02,KNM,44,0
TW03-01,TW08-03,KNM,44,0
TW03-01,TW08-04,KNM,44,0
TW03-01,TW08-05,KNM,44,0
TW03-01,TW08-06,KNM,44,0
TW03-01,TW08-07,KNM,44,0
TW03-01,TW08-08,KNM,44,0
TW03-01,TW08-09,KNM,44,0
TW03-01,TW09-01,KNM,44,1
TW03-01,TW09-02,KNM,44,0
TW03-01,TW09-03,KNM,44,0
TW03-01,TW09-04,KNM,44,0
TW03-01,TW09-05,KNM,44,0
TW03-01,TW09-06,KNM,44,0
TW03-01,TW09-07,KNM,44,0
TW03-01,TW09-08,KNM,44,0
TW03-01,TW09-09,KNM,44,0
TW03-01,TW10-01,KNM,44,0
TW03-01,TW10-02,KNM,44,0
TW03-01,TW10-03,KNM,44,1
TW03-01,TW10-04,KNM,44,0
TW03-01,TW10-05,KNM,44,1
TW03-01,TW10-06,KNM,44,0
TW03-01,TW10-07,KNM,44,1
TW03-01,TW10-08,KNM,44,0
TW03-01,TW10-09,KNM,44,0
TW03-01,TW11-01,KNM,44,0
TW03-01,TW11-02,KNM,44,0
TW03-01,TW11-03,KNM,44,0
TW03-01,TW11-04,KNM,44,0
TW03-01,TW11-05,KNM,44,0
TW03-02,TW03-03,KM,44,36
TW03-02,TW03-04,KM,44,38
TW03-02,TW03-05,KM,44,38
TW03-02,TW03-06,KM,44,40
TW03-02,TW03-07,KM,44,42
TW03-02,TW03-08,KM,44,39
TW03-02,TW03-09,KM,44,41
TW03-02,TW04-01,KNM,44,0
TW03-02,TW04-02,KNM,44,0
TW03-02,TW04-03,KNM,44,0
TW03-02,TW04-04,KNM,44,0
TW03-02,TW04-05,KNM,44,0
TW03-02,TW04-06,KNM,44,1
TW03-02,TW04-07,KNM,44,0
TW03-02,TW04-08,KNM,44,0
TW03-02,TW04-09,KNM,44,0
TW03-02,TW05-01,KNM,44,0
TW03-02,TW05-02,KNM,44,0
TW03-02,TW05-03,KNM,44,0
TW03-02,TW05-04,KNM,44,1
TW03-02,TW05-05,KNM,44,0
TW03-02,TW05-06,KNM,44,0
TW03-02,TW05-07,KNM,44,0
TW03-02,TW05-08,KNM,44,0
TW03-02,TW05-09,KNM,44,1
TW03-02,TW06-01,KNM,44,0
TW03-02,TW06-02,KNM,44,0
TW03-02,TW06-03,KNM,44,0
TW03-02,TW06-04,KNM,44,0
TW03-02,TW06-05,KNM,44,0
TW03-02,TW06-06,KNM,44,0
TW03-02,TW06-07,KNM,44,1
TW03-02,TW06-08,KNM,44,0
TW03-02,TW06-09,KNM,44,0
TW03-02,TW07-01,KNM,44,0
TW03-02,TW07-02,KNM,44,0
TW03-02,TW07-03,KNM,44,0
TW03-02,TW07-04,KNM,44,0
TW03-02,TW07-05,KNM,44,0
TW03-02,TW07-06,KNM,44,0
TW03-02,TW07-07,KNM,44,0
TW03-02,TW07-08,KNM,44,0
TW03-02,TW07-09,KNM,44,0
TW03-02,TW08-01,KNM,44,0
TW03-02,TW08-02,KNM,44,0
TW03-02,TW08-03,KNM,44,0
TW03-02,TW08-04,KNM,44,1
TW03-02,TW08-05,KNM,44,0
TW03-02,TW08-06,KNM,44,0
TW03-02,TW08-07,KNM,44,0
TW03-02,TW08-08,KNM,44,0
TW03-02,TW08-09,KNM,44,0
TW03-02,TW09-01,KNM,44,0
TW03-02,TW09-02,KNM,44,0
TW03-02,TW09-03,KNM,44,0
TW03-02,TW09-04,KNM,44,0
TW03-02,TW09-05,KNM,44,0
TW03-02,TW09-06,KNM,44,0
TW03-02,TW09-07,KNM,44,0
TW03-02,TW09-08,KNM,44,0
TW03-02,TW09-09,KNM,44,0
TW03-02,TW10-01,KNM,44,0
TW03-02,TW10-02,KNM,44,0
TW03-02,TW10-03,KNM,44,0
TW03-02,TW10-04,KNM,44,0
TW03-02,TW10-05,KNM,44,1
TW03-02,TW10-06,KNM,44,0
TW03-02,TW10-07,KNM,44,0
TW03-02,TW10-08,KNM,44,0
TW03-02,TW10-09,KNM,44,0
TW03-02,TW11-01,KNM,44,0
TW03-02,TW11-02,KNM,44,0
TW03-02,TW11-03,KNM,44,0
TW03-02,TW11-04,KNM,44,0
TW03-02,TW11-05,KNM,44,0
TW03-03,TW03-04,KM,38,34
TW03-03,TW03-05,KM,38,36
TW03-03,TW03-06,KM,38,38
TW03-03,TW03-07,KM,38,37
TW03-03,TW03-08,KM,38,32
TW03-03,TW03-09,KM,38,34
TW03-03,TW04-01,KNM,38,0
TW03-03,TW04-02,KNM,38,0
TW03-03,TW04-03,KNM,38,0
TW03-03,TW04-04,KNM,38,0
TW03-03,TW04-05,KNM,38,0
TW03-03,TW04-06,KNM,38,0
TW03-03,TW04-07,KNM,38,0
TW03-03,TW04-08,KNM,38,1
TW03-03,TW04-09,KNM,38,0
TW03-03,TW05-01,KNM,38,0
TW03-03,TW05-02,KNM,38,1
TW03-03,TW05-03,KNM,38,0
TW03-03,TW05-04,KNM,38,0
TW03-03,TW05-05,KNM,38,0
TW03-03,TW05-06,KNM,38,0
TW03-03,TW05-07,KNM,38,0
TW03-03,TW05-08,KNM,38,0
TW03-03,TW05-09,KNM,38,0
TW03-03,TW06-01,KNM,38,0
TW03-03,TW06-02,KNM,38,0
TW03-03,TW06-03,KNM,38,0
TW03-03,TW06-04,KNM,38,0
TW03-03,TW06-05,KNM,38,1
TW03-03,TW06-06,KNM,38,0
TW03-03,TW06-07,KNM,38,0
TW03-03,TW06-08,KNM,38,0
TW03-03,TW06-09,KNM,38,0
TW03-03,TW07-01,KNM,38,0
TW03-03,TW07-02,KNM,38,0
TW03-03,TW07-03,KNM,38,1
TW03-03,TW07-04,KNM,38,0
TW03-03,TW07-05,KNM,38,0
TW03-03,TW07-06,KNM,38,0
TW03-03,TW07-07,KNM,38,0
TW03-03,TW07-08,KNM,38,0
TW03-03,TW07-09,KNM,38,0
TW03-03,TW08-01,KNM,38,1
TW03-03,TW08-02,KNM,38,0
TW03-03,TW08-03,KNM,38,0
TW03-03,TW08-04,KNM,38,0
TW03-03,TW08-05,KNM,38,0
TW03-03,TW08-06,KNM,38,0
TW03-03,TW08-07,KNM,38,0
TW03-03,TW08-08,KNM,38,0
TW03-03,TW08-09,KNM,38,0
TW03-03,TW09-01,KNM,38,0
TW03-03,TW09-02,KNM,38,0
TW03-03,TW09-03,KNM,38,0
TW03-03,TW09-04,KNM,38,0
TW03-03,TW09-05,KNM,38,0
TW03-03,TW09-06,KNM,38,0
TW03-03,TW09-07,KNM,38,0
TW03-03,TW09-08,KNM,38,0
TW03-03,TW09-09,KNM,38,0
TW03-03,TW10-01,KNM,38,0
TW03-03,TW10-02,KNM,38,0
TW03-03,TW10-03,KNM,38,0
TW03-03,TW10-04,KNM,38,0
TW03-03,TW10-05,KNM,38,0
TW03-03,TW10-06,KNM,38,0
TW03-03,TW10-07,KNM,38,0
TW03-03,TW10-08,KNM,38,0
TW03-03,TW10-09,KNM,38,0
TW03-03,TW11-01,KNM,38,0
TW03-03,TW11-02,KNM,38,0
TW03-03,TW11-03,KNM,38,0
TW03-03,TW11-04,KNM,38,0
TW03-03,TW11-05,KNM,38,0
TW03-04,TW03-05,KM,42,38
TW03-04,TW03-06,KM,42,36
TW03-04,TW03-07,KM,42,40
TW03-04,TW03-08,KM,42,34
TW03-04,TW03-09,KM,42,40
TW03-04,TW04-01,KNM,42,0
TW03-04,TW04-02,KNM,42,0
TW03-04,TW04-03,KNM,42,0
TW03-04,TW04-04,KNM,42,0
TW03-04,TW04-05,KNM,42,0
TW03-04,TW04-06,KNM,42,0
TW03-04,TW04-07,KNM,42,0
TW03-04,TW04-08,KNM,42,0
TW03-04,TW04-09,KNM,42,0
TW03-04,TW05-01,KNM,42,1
TW03-04,TW05-02,KNM,42,0
TW03-04,TW05-03,KNM,42,0
TW03-04,TW05-04,KNM,42,0
TW03-04,TW05-05,KNM,42,0
TW03-04,TW05-06,KNM,42,0
TW03-04,TW05-07,KNM,42,0
TW03-04,TW05-08,KNM,42,0
TW03-04,TW05-09,KNM,42,0
TW03-04,TW06-01,KNM,42,0
TW03-04,TW06-02,KNM,42,0
TW03-04,TW06-03,KNM,42,0
TW03-04,TW06-04,KNM,42,0
TW03-04,TW06-05,KNM,42,0
TW03-04,TW06-06,KNM,42,0
TW03-04,TW06-07,KNM,42,0
TW03-04,TW06-08,KNM,42,0
TW03-04,TW06-09,KNM,42,0
TW03-04,TW07-01,KNM,42,0
TW03-04,TW07-02,KNM,42,0
TW03-04,TW07-03,KNM,42,0
TW03-04,TW07-04,KNM,42,0
TW03-04,TW07-05,KNM,42,0
TW03-04,TW07-06,KNM,42,0
TW03-04,TW07-07,KNM,42,0
TW03-04,TW07-08,KNM,42,0
TW03-04,TW07-09,KNM,42,0
TW03-04,TW08-01,KNM,42,0
TW03-04,TW08-02,KNM,42,0
TW03-04,TW08-03,KNM,42,0
TW03-04,TW08-04,KNM,42,1
TW03-04,TW08-05,KNM,42,0
TW03-04,TW08-06,KNM,42,0
TW03-04,TW08-07,KNM,42,0
TW03-04,TW08-08,KNM,42,0
TW03-04,TW08-09,KNM,42,0
TW03-04,TW09-01,KNM,42,0
TW03-04,TW09-02,KNM,42,0
TW03-04,TW09-03,KNM,42,0
TW03-04,TW09-04,KNM,42,0
TW03-04,TW09-05,KNM,42,0
TW03-04,TW09-06,KNM,42,0
TW03-04,TW09-07,KNM,42,1
TW03-04,TW09-08,KNM,42,0
TW03-04,TW09-09,KNM,42,0
TW03-04,TW10-01,KNM,42,0
TW03-04,TW10-02,KNM,42,0
TW03-04,TW10-03,KNM,42,0
TW03-04,TW10-04,KNM,42,0
TW03-04,TW10-05,KNM,42,0
TW03-04,TW10-06,KNM,42,0
TW03-04,TW10-07,KNM,42,0
TW03-04,TW10-08,KNM,42,0
TW03-04,TW10-09,KNM,42,0
TW03-04,TW11-01,KNM,42,0
TW03-04,TW11-02,KNM,42,0
TW03-04,TW11-03,KNM,42,0
TW03-04,TW11-04,KNM,42,0
TW03-04,TW11-05,KNM,42,0
TW03-05,TW03-06,KM,42,40
TW03-05,TW03-07,KM,42,41
TW03-05,TW03-08,KM,42,37
TW03-05,TW03-09,KM,42,40
TW03-05,TW04-01,KNM,42,0
TW03-05,TW04-02,KNM,42,1
TW03-05,TW04-03,KNM,42,0
TW03-05,TW04-04,KNM,42,0
TW03-05,TW04-05,KNM,42,0
TW03-05,TW04-06,KNM,42,1
TW03-05,TW04-07,KNM,42,0
TW03-05,TW04-08,KNM,42,0
TW03-05,TW04-09,KNM,42,0
TW03-05,TW05-01,KNM,42,0
TW03-05,TW05-02,KNM,42,0
TW03-05,TW05-03,KNM,42,0
TW03-05,TW05-04,KNM,42,0
TW03-05,TW05-05,KNM,42,0
TW03-05,TW05-06,KNM,42,0
TW03-05,TW05-07,KNM,42,0
TW03-05,TW05-08,KNM,42,0
TW03-05,TW05-09,KNM,42,0
TW03-05,TW06-01,KNM,42,0
TW03-05,TW06-02,KNM,42,0
TW03-05,TW06-03,KNM,42,0
TW03-05,TW06-04,KNM,42,0
TW03-05,TW06-05,KNM,42,0
TW03-05,TW06-06,KNM,42,0
TW03-05,TW06-07,KNM,42,0
TW03-05,TW06-08,KNM,42,0
TW03-05,TW06-09,KNM,42,0
TW03-05,TW07-01,KNM,42,0
TW03-05,TW07-02,KNM,42,0
TW03-05,TW07-03,KNM,42,0
TW03-05,TW07-04,KNM,42,0
TW03-05,TW07-05,KNM,42,0
TW03-05,TW07-06,KNM,42,0
TW03-05,TW07-07,KNM,42,0
TW03-05,TW07-08,KNM,42,0
TW03-05,TW07-09,KNM,42,0
TW03-05,TW08-01,KNM,42,0
TW03-05,TW08-02,KNM,42,0
TW03-05,TW08-03,KNM,42,0
TW03-05,TW08-04,KNM,42,0
TW03-05,TW08-05,KNM,42,0
TW03-05,TW08-06,KNM,42,0
TW03-05,TW08-07,KNM,42,1
TW03-05,TW08-08,KNM,42,0
TW03-05,TW08-09,KNM,42,0
TW03-05,TW09-01,KNM,42,0
TW03-05,TW09-02,KNM,42,0
TW03-05,TW09-03,KNM,42,0
TW03-05,TW09-04,KNM,42,0
TW03-05,TW09-05,KNM,42,0
TW03-05,TW09-06,KNM,42,0
TW03-05,TW09-07,KNM,42,0
TW03-05,TW09-08,KNM,42,0
TW03-05,TW09-09,KNM,42,0
TW03-05,TW10-01,KNM,42,0
TW03-05,TW10-02,KNM,42,0
TW03-05,TW10-03,KNM,42,0
TW03-05,TW10-04,KNM,42,0
TW03-05,TW10-05,KNM,42,0
TW03-05,TW10-06,KNM,42,0
TW03-05,TW10-07,KNM,42,0
TW03-05,TW10-08,KNM,42,0
TW03-05,TW10-09,KNM,42,0
TW03-05,TW11-01,KNM,42,0
TW03-05,TW11-02,KNM,42,0
TW03-05,TW11-03,KNM,42,0
TW03-05,TW11-04,KNM,42,0
TW03-05,TW11-05,KNM,42,0
TW03-06,TW03-07,KM,42,42
TW03-06,TW03-08,KM,42,38
TW03-06,TW03-09,KM,42,40
TW03-06,TW04-01,KNM,42,1
TW03-06,TW04-02,KNM,42,0
TW03-06,TW04-03,KNM,42,0
TW03-06,TW04-04,KNM,42,0
TW03-06,TW04-05,KNM,42,0
TW03-06,TW04-06,KNM,42,0
TW03-06,TW04-07,KNM,42,0
TW03-06,TW04-08,KNM,42,1
TW03-06,TW04-09,KNM,42,1
TW03-06,TW05-01,KNM,42,0
TW03-06,TW05-02,KNM,42,0
TW03-06,TW05-03,KNM,42,0
TW03-06,TW05-04,KNM,42,0
TW03-06,TW05-05,KNM,42,0
TW03-06,TW05-06,KNM,42,0
TW03-06,TW05-07,KNM,42,0
TW03-06,TW05-08,KNM,42,0
TW03-06,TW05-09,KNM,42,0
TW03-06,TW06-01,KNM,42,0
TW03-06,TW06-02,KNM,42,0
TW03-06,TW06-03,KNM,42,0
TW03-06,TW06-04,KNM,42,0
TW03-06,TW06-05,KNM,42,0
TW03-06,TW06-06,KNM,42,0
TW03-06,TW06-07,KNM,42,0
TW03-06,TW06-08,KNM,42,0
TW03-06,TW06-09,KNM,42,0
TW03-06,TW07-01,KNM,42,0
TW03-06,TW07-02,KNM,42,0
TW03-06,TW07-03,KNM,42,0
TW03-06,TW07-04,KNM,42,0
TW03-06,TW07-05,KNM,42,0
TW03-06,TW07-06,KNM,42,0
TW03-06,TW07-07,KNM,42,0
TW03-06,TW07-08,KNM,42,0
TW03-06,TW07-09,KNM,42,0
TW03-06,TW08-01,KNM,42,0
TW03-06,TW08-02,KNM,42,0
TW03-06,TW08-03,KNM,42,0
TW03-06,TW08-04,KNM,42,0
TW03-06,TW08-05,KNM,42,0
TW03-06,TW08-06,KNM,42,0
TW03-06,TW08-07,KNM,42,0
TW03-06,TW08-08,KNM,42,0
TW03-06,TW08-09,KNM,42,0
TW03-06,TW09-01,KNM,42,0
TW03-06,TW09-02,KNM,42,0
TW03-06,TW09-03,KNM,42,0
TW03-06,TW09-04,KNM,42,0
TW03-06,TW09-05,KNM,42,0
TW03-06,TW09-06,KNM,42,0
TW03-06,TW09-07,KNM,42,0
TW03-06,TW09-08,KNM,42,0
TW03-06,TW09-09,KNM,42,0
TW03-06,TW10-01,KNM,42,0
TW03-06,TW10-02,KNM,42,0
TW03-06,TW10-03,KNM,42,0
TW03-06,TW10-04,KNM,42,0
TW03-06,TW10-05,KNM,42,0
TW03-06,TW10-06,KNM,42,0
TW03-06,TW10-07,KNM,42,0
TW03-06,TW10-08,KNM,42,0
TW03-06,TW10-09,KNM,42,0
TW03-06,TW11-01,KNM,42,0
TW03-06,TW11-02,KNM,42,0
TW03-06,TW11-03,KNM,42,0
TW03-06,TW11-04,KNM,42,1
TW03-06,TW11-05,KNM,42,0
TW03-07,TW03-08,KM,47,41
TW03-07,TW03-09,KM,47,40
TW03-07,TW04-01,KNM,47,0
TW03-07,TW04-02,KNM,47,0
TW03-07,TW04-03,KNM,47,0
TW03-07,TW04-04,KNM,47,0
TW03-07,TW04-05,KNM,47,0
TW03-07,TW04-06,KNM,47,0
TW03-07,TW04-07,KNM,47,0
TW03-07,TW04-08,KNM,47,0
TW03-07,TW04-09,KNM,47,0
TW03-07,TW05-01,KNM,47,0
TW03-07,TW05-02,KNM,47,0
TW03-07,TW05-03,KNM,47,1
TW03-07,TW05-04,KNM,47,0
TW03-07,TW05-05,KNM,47,0
TW03-07,TW05-06,KNM,47,0
TW03-07,TW05-07,KNM,47,0
TW03-07,TW05-08,KNM,47,0
TW03-07,TW05-09,KNM,47,0
TW03-07,TW06-01,KNM,47,0
TW03-07,TW06-02,KNM,47,0
TW03-07,TW06-03,KNM,47,0
TW03-07,TW06-04,KNM,47,0
TW03-07,TW06-05,KNM,47,0
TW03-07,TW06-06,KNM,47,0
TW03-07,TW06-07,KNM,47,0
TW03-07,TW06-08,KNM,47,0
TW03-07,TW06-09,KNM,47,0
TW03-07,TW07-01,KNM,47,0
TW03-07,TW07-02,KNM,47,0
TW03-07,TW07-03,KNM,47,0
TW03-07,TW07-04,KNM,47,0
TW03-07,TW07-05,KNM,47,0
TW03-07,TW07-06,KNM,47,0
TW03-07,TW07-07,KNM,47,0
TW03-07,TW07-08,KNM,47,0
TW03-07,TW07-09,KNM,47,0
TW03-07,TW08-01,KNM,47,0
TW03-07,TW08-02,KNM,47,0
TW03-07,TW08-03,KNM,47,0
TW03-07,TW08-04,KNM,47,0
TW03-07,TW08-05,KNM,47,0
TW03-07,TW08-06,KNM,47,0
TW03-07,TW08-07,KNM,47,0
TW03-07,TW08-08,KNM,47,0
TW03-07,TW08-09,KNM,47,0
TW03-07,TW09-01,KNM,47,0
TW03-07,TW09-02,KNM,47,0
TW03-07,TW09-03,KNM,47,0
TW03-07,TW09-04,KNM,47,0
TW03-07,TW09-05,KNM,47,0
TW03-07,TW09-06,KNM,47,0
TW03-07,TW09-07,KNM,47,0
TW03-07,TW09-08,KNM,47,1
TW03-07,TW09-09,KNM,47,0
TW03-07,TW10-01,KNM,47,0
TW03-07,TW10-02,KNM,47,0
TW03-07,TW10-03,KNM,47,0
TW03-07,TW10-04,KNM,47,0
TW03-07,TW10-05,KNM,47,0
TW03-07,TW10-06,KNM,47,0
TW03-07,TW10-07,KNM,47,0
TW03-07,TW10-08,KNM,47,0
TW03-07,TW10-09,KNM,47,0
TW03-07,TW11-01,KNM,47,0
TW03-07,TW11-02,KNM,47,1
TW03-07,TW11-03,KNM,47,1
TW03-07,TW11-04,KNM,47,0
TW03-07,TW11-05,KNM,47,0
TW03-08,TW03-09,KM,42,37
TW03-08,TW04-01,KNM,42,0
TW03-08,TW04-02,KNM,42,0
TW03-08,TW04-03,KNM,42,0
TW03-08,TW04-04,KNM,42,0
TW03-08,TW04-05,KNM,42,0
TW03-08,TW04-06,KNM,42,0
TW03-08,TW04-07,KNM,42,0
TW03-08,TW04-08,KNM,42,0
TW03-08,TW04-09,KNM,42,0
TW03-08,TW05-01,KNM,42,0
TW03-08,TW05-02,KNM,42,0
TW03-08,TW05-03,KNM,42,0
TW03-08,TW05-04,KNM,42,0
TW03-08,TW05-05,KNM,42,0
TW03-08,TW05-06,KNM,42,0
TW03-08,TW05-07,KNM,42,0
TW03-08,TW05-08,KNM,42,0
TW03-08,TW05-09,KNM,42,0
TW03-08,TW06-01,KNM,42,0
TW03-08,TW06-02,KNM,42,0
TW03-08,TW06-03,KNM,42,0
TW03-08,TW06-04,KNM,42,0
TW03-08,TW06-05,KNM,42,0
TW03-08,TW06-06,KNM,42,0
TW03-08,TW06-07,KNM,42,0
TW03-08,TW06-08,KNM,42,0
TW03-08,TW06-09,KNM,42,0
TW03-08,TW07-01,KNM,42,0
TW03-08,TW07-02,KNM,42,0
TW03-08,TW07-03,KNM,42,0
TW03-08,TW07-04,KNM,42,0
TW03-08,TW07-05,KNM,42,0
TW03-08,TW07-06,KNM,42,0
TW03-08,TW07-07,KNM,42,0
TW03-08,TW07-08,KNM,42,0
TW03-08,TW07-09,KNM,42,0
TW03-08,TW08-01,KNM,42,0
TW03-08,TW08-02,KNM,42,0
TW03-08,TW08-03,KNM,42,0
TW03-08,TW08-04,KNM,42,0
TW03-08,TW08-05,KNM,42,0
TW03-08,TW08-06,KNM,42,0
TW03-08,TW08-07,KNM,42,0
TW03-08,TW08-08,KNM,42,0
TW03-08,TW08-09,KNM,42,0
TW03-08,TW09-01,KNM,42,0
TW03-08,TW09-02,KNM,42,0
TW03-08,TW09-03,KNM,42,1
TW03-08,TW09-04,KNM,42,0
